Ano;Regiao;Estado;Torre;Variavel;Consecutivo;Gap;Outlier;MDQI
2001;CO;MS;PONTA PORA;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);0,0;0,04310344827586207;0,04310344827586207;0,04310344827586207
2001;CO;MS;PONTA PORA;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);0,09482758620689655;0,042385057471264365;0,042385057471264365;0,05986590038314176
2001;CO;MS;PONTA PORA;PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);0,10380747126436782;0,042385057471264365;0,042385057471264365;0,06285919540229885
2001;CO;MS;PONTA PORA;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);0,10883620689655173;0,042385057471264365;0,042385057471264365;0,06453544061302681
2001;CO;MS;PONTA PORA;RADIACAO GLOBAL (KJ/m²);0,0;0,44037356321839083;0,0;0,22018678160919541
2001;CO;MS;PONTA PORA;TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);0,07938218390804598;0,042385057471264365;0,042385057471264365;0,05471743295019157
2001;CO;MS;PONTA PORA;TEMPERATURA DO PONTO DE ORVALHO (°C);0,1314655172413793;0,042385057471264365;0,042385057471264365;0,07207854406130268
2001;CO;MS;PONTA PORA;TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);0,08441091954022989;0,042385057471264365;0,042385057471264365;0,05639367816091954
2001;CO;MS;PONTA PORA;TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);0,10057471264367816;0,042385057471264365;0,042385057471264365;0,0617816091954023
2001;CO;MS;PONTA PORA;TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);0,14044540229885058;0,042385057471264365;0,042385057471264365;0,07507183908045977
2001;CO;MS;PONTA PORA;TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);0,1598419540229885;0,042385057471264365;0,042385057471264365;0,08153735632183907
2001;CO;MS;PONTA PORA;UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);0,22665229885057472;0,042385057471264365;0,042385057471264365;0,10380747126436783
2001;CO;MS;PONTA PORA;UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);0,18606321839080459;0,042385057471264365;0,042385057471264365;0,09027777777777778
2001;CO;MS;PONTA PORA;UMIDADE RELATIVA DO AR, HORARIA (%);0,18929597701149425;0,042385057471264365;0,042385057471264365;0,09135536398467432
2001;CO;MS;PONTA PORA;VENTO, DIREÇÃO HORARIA (gr) (° (gr));0,06321839080459771;0,04310344827586207;0,04310344827586207;0,04980842911877395
2001;CO;MS;PONTA PORA;VENTO, RAJADA MAXIMA (m/s);0,07291666666666667;0,04310344827586207;0,04310344827586207;0,05304118773946361
2001;CO;MS;PONTA PORA;VENTO, VELOCIDADE HORARIA (m/s);0,08441091954022989;0,042385057471264365;0,042385057471264365;0,05639367816091954
2001;CO;MS;PONTA PORA;Unnamed: 19;0,0;1,0;0,0;0,3333333333333333
2001;CO;MS;TRES LAGOAS;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);0,0;0,017361111111111112;0,017361111111111112;0,017361111111111112
2001;CO;MS;TRES LAGOAS;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);0,0642361111111111;0,016666666666666666;0,016666666666666666;0,03252314814814814
2001;CO;MS;TRES LAGOAS;PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);0,07256944444444445;0,018055555555555554;0,018055555555555554;0,03622685185185185
2001;CO;MS;TRES LAGOAS;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);0,07881944444444444;0,018055555555555554;0,018055555555555554;0,038310185185185176
2001;CO;MS;TRES LAGOAS;RADIACAO GLOBAL (KJ/m²);0,0;0,4444444444444444;0,0;0,2222222222222222
2001;CO;MS;TRES LAGOAS;TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);0,06145833333333333;0,020833333333333332;0,020833333333333332;0,034374999999999996
2001;CO;MS;TRES LAGOAS;TEMPERATURA DO PONTO DE ORVALHO (°C);0,09409722222222222;0,016666666666666666;0,016666666666666666;0,04247685185185185
2001;CO;MS;TRES LAGOAS;TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);0,07048611111111111;0,02326388888888889;0,02326388888888889;0,03900462962962963
2001;CO;MS;TRES LAGOAS;TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);0,0798611111111111;0,020833333333333332;0,020833333333333332;0,04050925925925925
2001;CO;MS;TRES LAGOAS;TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);0,11666666666666667;0,018055555555555554;0,018055555555555554;0,05092592592592592
2001;CO;MS;TRES LAGOAS;TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);0,11423611111111111;0,018055555555555554;0,018055555555555554;0,05011574074074074
2001;CO;MS;TRES LAGOAS;UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);0,14895833333333333;0,018055555555555554;0,018055555555555554;0,06168981481481481
2001;CO;MS;TRES LAGOAS;UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);0,11875;0,01840277777777778;0,01840277777777778;0,05185185185185184
2001;CO;MS;TRES LAGOAS;UMIDADE RELATIVA DO AR, HORARIA (%);0,10555555555555556;0,016666666666666666;0,016666666666666666;0,0462962962962963
2001;CO;MS;TRES LAGOAS;VENTO, DIREÇÃO HORARIA (gr) (° (gr));0,022222222222222223;0,017013888888888887;0,017013888888888887;0,01875
2001;CO;MS;TRES LAGOAS;VENTO, RAJADA MAXIMA (m/s);0,05694444444444444;0,01875;0,01875;0,03148148148148148
2001;CO;MS;TRES LAGOAS;VENTO, VELOCIDADE HORARIA (m/s);0,07916666666666666;0,016666666666666666;0,016666666666666666;0,0375
2001;CO;MS;TRES LAGOAS;Unnamed: 19;0,0;1,0;0,0;0,3333333333333333
2001;NE;BA;SALVADOR;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);0,0;0,028310502283105023;0,028310502283105023;0,028310502283105023
2001;NE;BA;SALVADOR;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);0,08710045662100456;0,030136986301369864;0,030136986301369864;0,04912480974124809
2001;NE;BA;SALVADOR;PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);0,10445205479452055;0,031050228310502283;0,031050228310502283;0,055517503805175034
2001;NE;BA;SALVADOR;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);0,09954337899543379;0,031050228310502283;0,031050228310502283;0,053881278538812784
2001;NE;BA;SALVADOR;RADIACAO GLOBAL (KJ/m²);0,0;0,47157534246575344;0,0;0,23578767123287672
2001;NE;BA;SALVADOR;TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);0,10844748858447488;0,02819634703196347;0,02819634703196347;0,05494672754946727
2001;NE;BA;SALVADOR;TEMPERATURA DO PONTO DE ORVALHO (°C);0,13093607305936072;0,02819634703196347;0,02819634703196347;0,06244292237442922
2001;NE;BA;SALVADOR;TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);0,1391552511415525;0,03093607305936073;0,03093607305936073;0,06700913242009131
2001;NE;BA;SALVADOR;TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);0,1391552511415525;0,03093607305936073;0,03093607305936073;0,06700913242009131
2001;NE;BA;SALVADOR;TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);0,16061643835616438;0,030821917808219176;0,030821917808219176;0,07408675799086757
2001;NE;BA;SALVADOR;TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);0,1730593607305936;0,030821917808219176;0,030821917808219176;0,07823439878234399
2001;NE;BA;SALVADOR;UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);0,24394977168949772;0,031050228310502283;0,031050228310502283;0,10201674277016744
2001;NE;BA;SALVADOR;UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);0,2067351598173516;0,031050228310502283;0,031050228310502283;0,08961187214611872
2001;NE;BA;SALVADOR;UMIDADE RELATIVA DO AR, HORARIA (%);0,17431506849315068;0,02819634703196347;0,02819634703196347;0,07690258751902587
2001;NE;BA;SALVADOR;VENTO, DIREÇÃO HORARIA (gr) (° (gr));0,05639269406392694;0,028538812785388126;0,028538812785388126;0,037823439878234395
2001;NE;BA;SALVADOR;VENTO, RAJADA MAXIMA (m/s);0,06415525114155252;0,03093607305936073;0,03093607305936073;0,04200913242009133
2001;NE;BA;SALVADOR;VENTO, VELOCIDADE HORARIA (m/s);0,09394977168949771;0,02865296803652968;0,02865296803652968;0,05041856925418569
2001;NE;BA;SALVADOR;Unnamed: 19;0,0;1,0;0,0;0,3333333333333333
2001;NE;BA;BARREIRAS;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);0,0;0,4444444444444444;0,0;0,2222222222222222
